L1,OBJECTID_1,hw_type,Corrected,Shape_Leng,angle,angle_abs,startX,midX,endX,startY,midY,endY
63,198,"0","1",1307.75844821,0.00349060675939291,0.00349060675939291,750459.4582,751100.041625196,751749.275,4082170.4648,4082301.65517725,4082373.4536
64,199,"0","1",1367.48178223,0.0074971456452586,0.0074971456452586,752362.4042,753014.407387435,753655.8425,4082471.5815,4082672.93577271,4082907.3829
65,200,"0","1",608.691676859,0.00781673865833056,0.00781673865833056,752487.6814,752697.387793504,752891.0914,4082007.9852,4082227.54121432,4082462.2864
66,201,"0","1",443.679439792,0.00282976126329376,0.00282976126329376,750410.3973,750616.4119,750822.4265,4082393.9265,4082476.21165,4082558.4968
67,202,"0","1",2251.59990902,0.0170832949528826,0.0170832949528826,751351.3133,752353.712208806,753339.6881,4082811.505,4083322.26267887,4083805.1086
68,203,"1","1",545.607819644,0.00936748845016061,0.00936748845016061,763838.027,763823.470515592,763824.7979,4097020.2668,4097292.68207486,4097565.3096
69,204,"1","1",769.825413038,-0.0120111510334937,179.987988848966,764909.5917,764753.522280231,764607.9661,4097610.2889,4097264.03446545,4096911.7875
70,1,"1","1",533.075856752,0.00260013906817679,0.00260013906817679,764429.2809,764687.424708625,764939.8967,4079056.8549,4079121.95220616,4079207.2828
71,2,"2","1",1129.39829769,0.0153488524577266,0.0153488524577266,765100.9121,764758.71668574,764403.832,4079329.7453,4079778.85615906,4080217.8254
72,419,"0","0",493.807146014,-0.000441715326505119,179.999558284674,654691.5308,654445.403647325,654198.6563,4082863.5011,4082845.85405354,4082837.0722
73,3,"1","1",3325.22128677,0.0147050536455867,0.0147050536455867,759176.3112,760783.422482006,762383.3535,4077496.3139,4077920.18313411,4078348.1847
74,4,"1","1",5982.10543539,-0.0500427851817607,179.949957214818,762781.5039,760389.89483704,757666.8489,4077938.9687,4076167.42610548,4075045.9985
75,5,"1","1",3209.15007589,0.0411850795060899,0.0411850795060899,757102.7808,758256.880371868,759215.9328,4073192.2506,4074296.87861003,4075577.6213
76,6,"1","1",2608.10411407,0.016836423764566,0.016836423764566,760432.3337,761663.920960998,762810.6043,4076196.38,4076556.56018378,4077171.0071
77,7,"1","1",2189.65299774,0.0272848988657734,0.0272848988657734,759934.711,760399.502348959,761291.7022,4074044.4085,4075008.90986599,4075623.3771
78,8,"1","1",2120.99607607,0.00342730744541133,0.00342730744541133,761043.7413,762096.638221514,763149.958,4078760.7033,4078854.93548648,4078959.1737
79,9,"1","1",827.071413625,-0.00517752805688608,179.994822471943,761578.3963,761967.075346975,762347.9753,4078772.8546,4078632.75834993,4078473.1237
80,10,"1","1",766.059566658,-0.00923590427421316,179.990764095726,761768.7659,762031.063512495,762315.5721,4079084.7366,4078805.61557373,4078550.0816
81,11,"1","1",1025.12068287,-0.0153815587729635,179.984618441227,762671.5166,762955.6823903,763168.3552,4080028.0295,4079601.68527233,4079137.6948
82,12,"1","1",1256.21995769,-0.0151816280478619,179.984818371952,762691.1852,763152.247833385,763574.9898,4075493.4235,4075079.4762971,4074615.8648
83,13,"1","1",1231.80752743,-0.011041484195659,179.988958515804,765897.8958,766414.490029251,766950.555,4075884.1603,4075549.46188152,4075246.4149
84,14,"1","1",944.346390307,-0.0112256734091853,179.988774326591,765737.4868,766063.534767279,766421.0585,4075754.3489,4075413.60169471,4075105.961
85,15,"0","1",1202.04033721,-0.0103155418417571,179.989684458158,761752.8647,761231.969682297,760712.0242,4088497.1751,4088198.45404185,4087898.3353
86,16,"1","1",852.700532109,0.000948775924661979,0.000948775924661979,764366.4316,764789.943975037,765215.8604,4078855.0434,4078897.14783244,4078909.9298
87,17,"1","1",916.170123117,0.0123251114015866,0.0123251114015866,761304.7154,761595.537672554,761875.8811,4073243.7151,4073597.02705202,4073956.3121
88,18,"2","1",1314.80351153,-0.0140002976074742,179.985999702393,758378.1713,758846.235455924,759400.8299,4076181.1385,4075722.65698405,4075370.6271
89,19,"0","1",1063.65817992,-0.0137848858668575,179.986215114133,758350.9728,758706.115474993,759055.4106,4071448.6229,4071052.75351218,4070651.711
90,20,"0","1",791.989119694,-0.0039535912621199,179.996046408738,759958.3963,759571.856441615,759207.7214,4071141.2816,4071065.78772309,4070912.8152
91,21,"1","1",1133.5740518,-0.00667369121728203,179.993326308783,758756.2278,758223.265325508,757692.1091,4070742.2503,4070551.92032215,4070356.5221
92,22,"1","1",758.830056157,-0.011193529278521,179.988806470721,759786.6765,759599.051384301,759411.3393,4073844.799,4073519.49841309,4073197.478
93,23,"1","1",1834.10897838,-0.0238658653565019,179.976134134644,759158.7644,758536.388526505,757954.9792,4072988.4205,4072316.17476799,4071608.6594
94,24,"1","1",1109.76244466,-0.012200588060232,179.98779941194,757833.8365,757497.186822725,757014.365,4071379.3093,4070939.61032858,4070673.8717
95,25,"0","1",2097.56896487,0.00230322894653467,0.00230322894653467,757486.0651,758530.867629369,759577.6191,4072660.0603,4072728.26312022,4072793.3321
96,26,"0","0",288.054605641,0.00206850198262831,0.00206850198262831,757820.6048,757693.647627339,757559.5004,4072537.6675,4072605.68029488,4072657.3403
97,27,"0","1",2043.94737374,-0.0237571850735965,179.976242814926,759077.1693,759809.233968488,760575.7992,4072996.21,4072285.90407011,4071622.6924
98,28,"0","1",657.037629838,-0.00903879159445189,179.990961208406,760744.429,760913.951315931,761136.0854,4071483.4631,4071202.25736929,4070961.2543
99,29,"0","1",348.08820109,-0.00273046499312985,179.997269535007,760736.3437,760889.136173797,761046.405,4071115.4711,4071032.12958042,4070957.7205
100,30,"2","1",2206.96598644,-0.0124205312513148,179.987579468749,765073.3746,766073.727812374,767145.6234,4072452.9323,4071993.57487093,4071736.1167
101,31,"1","1",898.041438278,-0.00937241949441139,179.990627580506,765111.6066,765468.133908658,765828.4219,4072115.9012,4071842.94644619,4071575.0313
102,32,"1","1",342.348795651,0.00564591449548855,0.00564591449548855,765561.2452,765503.673075744,765456.9813,4071770.5265,4071931.72862461,4072096.3518
103,33,"0","1",638.02167434,-0.00858728318725953,179.991412716813,768829.7676,769056.360705954,769220.7577,4073743.9335,4073520.92460034,4073248.6792
104,35,"1","1",3834.93410879,0.0246118510645013,0.0246118510645013,769657.3636,767885.098690254,766105.8682,4075353.5105,4076072.09172872,4076774.1085
105,36,"1","1",1210.83346418,-0.00840334108069658,179.991596658919,766718.4199,767288.528198367,767822.9675,4077308.4619,4077105.06233263,4076822.9822
106,420,"2","1",208.381913836,-0.00349516277225088,179.996504837228,637936.9056,637942.108716237,637934.2398,4046773.487,4046669.42604149,4046565.5535
107,37,"1","1",1501.68087898,-0.0248466366021624,179.975153363398,763068.909,762850.493163919,762668.1617,4077925.5991,4077215.16441558,4076488.7159
108,38,"3","1",356.025423612,-0.00615436016612534,179.993845639834,764497.0001,764494,764494,4079137,4078959.01271181,4078781
109,39,"3","1",186.593235676,0.00283433542198353,0.00283433542198353,762781.0001,762736.5,762691.9999,4077858.9999,4077940.9999,4078022.9999
110,40,"2","1",2133.36989403,-0.0185215276521778,179.981478472348,761122.3661,762035.683149734,762965.0093,4074324.8669,4073775.93068959,4073254.1817
111,41,"1","1",3314.67071942,-0.053457615697145,179.946542384303,762725.0047,762097.100447544,761554.9403,4076201.7936,4074676.2546768,4073113.1628
112,42,"3","0",183.635001296,-0.00178173579135419,179.998218264209,761847,761922.219827393,761999,4074149.9999,4074097.34602082,4074046.9999
113,43,"3","1",136.74086934,-0.00190300847338841,179.998096991527,761954,761911.582821478,761873.0001,4073937.9999,4073884.37808258,4073828.0001
114,44,"2","1",2294.58900491,-0.031138870202052,179.968861129798,762069.9268,762768.268481561,763491.6361,4075617.404,4074707.93699395,4073817.5491
115,45,"0","1",540.246057107,0.00575567654293981,0.00575567654293981,758937.4813,758724.7581,758512.0349,4073088.8253,4073255.3044,4073421.7835
116,46,"3","1",178.347981488,0.00229750820494123,0.00229750820494123,762339.9999,762280.5,762221.0001,4075056.0001,4075122.4212,4075188.8423
117,47,"3","1",116.592380535,0.000662490274138879,0.000662490274138879,762259,762314.0598,762369.1196,4075253.9999,4075273.1536,4075292.3073
118,48,"3","0",149.03683169,0.00196990697189789,0.00196990697189789,760423.9999,760375.9999,760327.9999,4076057,4076113.99995,4076170.9999
119,49,"3","1",190.979099904,-0.00297327191011383,179.99702672809,762411.9999,762453.49995,762495,4077072.0001,4076986.0001,4076900.0001
120,50,"3","1",200.823462773,-0.000674127984786453,179.999325872015,762823.9999,762922.5,763021.0001,4077550.9999,4077531.5,4077512.0001
121,51,"3","1",166.964054215,0.00222867463762219,0.00222867463762219,759365.0001,759312.00005,759259,4075624.0001,4075688.50005,4075753
122,52,"3","1",249.575639837,0.00159170369889338,0.00159170369889338,761751.9999,761635.9999,761519.9999,4073338.9999,4073384.9999,4073430.9999
123,53,"3","1",116.811591891,-0.00107200067830321,179.998927999322,760795.9999,760746.5,760697.0001,4074598.9999,4074567.99995,4074537
124,54,"1","1",744.033261098,-0.0117661926461851,179.988233807354,760993.0871,760879.898794445,760705.6076,4074282.2357,4073930.49554513,4073601.9623
125,55,"1","1",555.415844609,0.0081193292254042,0.0081193292254042,761209.4084,761319.083089879,761491.1953,4074888.5046,4075143.24383934,4075358.1494
126,56,"3","1",178.507606001,-0.00299569575851403,179.997004304242,767387,767365,767343,4076361.9999,4076275.49995,4076189
127,57,"1","1",941.825250416,-0.0161299335492547,179.983870066451,763448.5685,763482.432907572,763543.0599,4081358.3791,4080891.43065373,4080424.5825
128,58,"1","1",1334.85221588,-0.0230257145979233,179.976974285402,763187.3279,763193.407725028,763231.6387,4081336.1457,4080669.50186461,4080003.2018
129,59,"3","1",153.583867642,0.00262582982214846,0.00262582982214846,761594,761582.99995,761571.9999,4078092.0001,4078168.0001,4078244.0001
130,60,"3","1",182.879757765,0.00247118778958076,0.00247118778958076,761951.9999,761894.99995,761838,4077341,4077412.50005,4077484.0001
131,61,"3","1",175.308255368,0.00271308435611246,0.00271308435611246,761827,761788.00005,761749.0001,4077245.9999,4077324.4999,4077402.9999
132,62,"2","1",1363.5132387,-0.0220538949999534,179.977946105,757095.9159,757279.544750375,757541.6201,4078615.5572,4077961.92743967,4077337.5527
133,63,"2","1",1234.85495698,0.0168692314185034,0.0168692314185034,757305.1893,756960.898554101,756573.5315,4076963.7361,4077462.78300527,4077941.4099
134,64,"2","1",552.659934724,0.00828046398179518,0.00828046398179518,765360.6266,765211.908859744,765084.9025,4069189.08,4069421.97758392,4069666.6228
135,65,"0","1",1238.54766495,-0.00846941024175095,179.991530589758,761817.2176,762386.758348648,762954.9282,4073652.2201,4073409.07939921,4073162.74
136,66,"2","1",1458.50651204,0.0133097766311025,0.0133097766311025,760832.9656,760217.961480464,759594.7132,4074488.3051,4074880.06474632,4075258.2442
137,67,"0","1",963.734414611,-0.0150690212992619,179.984930978701,756260.9565,756470.754214407,756678.999,4056831.3011,4056397.58807247,4055963.466
138,68,"1","1",599.41634046,0.00967697717084146,0.00967697717084146,752794.9079,752676.847043667,752577.9491,4057672.6777,4057948.15296478,4058230.9497
139,7654,"1","1",1852.04029242,0.00344693317488296,0.00344693317488296,788965.9858,789890.191826142,790791.1697,4049808.927,4049814.64971688,4050005.1122
140,69,"0","1",889.094710959,0.0107069695944091,0.0107069695944091,751490.5094,751815.894433063,752125.5107,4078132.9478,4078435.72128165,4078754.7199
141,70,"1","1",1416.99641261,0.000838944552706473,0.000838944552706473,752748.5506,752040.518113894,751337.0508,4084399.7807,4084374.71967113,4084448.5646
142,71,"2","1",266.055751281,0.00441115062726449,0.00441115062726449,757199.7539,757148.6338,757148.6338,4076906.226,4077028.79902436,4077161.8269
143,72,"2","1",1116.06476288,0.018189749655653,0.018189749655653,756963.323,756795.032663591,756603.8842,4077011.6614,4077542.09210996,4078066.0153
144,73,"2","1",1163.91996339,0.00430095684227423,0.00430095684227423,757256.2157,756692.861217231,756125.1816,4076903.7802,4077028.40808963,4077152.9911
145,74,"2","1",479.209155114,-0.00203990842831603,179.997960091572,756748.2088,756519.000598727,756284.9322,4077232.8664,4077163.9505627,4077114.651
146,75,"2","1",1157.02173077,0.000496297988965695,0.000496297988965695,757163.5603,756589.742814063,756013.3561,4076782.3699,4076847.01825307,4076811.1248
147,76,"2","1",216.442968986,0.00104751800815655,0.00104751800815655,756546.9231,756651.541436487,756754.599,4076849.4652,4076877.15803981,4076910.1702
148,77,"2","1",363.178924179,-0.00275751620220237,179.997242483798,757143.0919,756978.267877543,756817.2008,4076602.8998,4076527.00328562,4076443.1494
149,79,"2","1",457.091473481,-0.00554954055753281,179.994450459442,763988.0657,764153.055645024,764312.1246,4076233.6423,4076076.42256849,4075912.8567
150,80,"1","1",330.607951589,-0.00568293017198346,179.994317069828,763125.8445,763142.87885,763159.9132,4078926.8414,4078762.41745,4078597.9935
151,81,"1","1",915.042746455,0.00258548001578864,0.00258548001578864,763127.2127,762676.723787945,762224.581,4078623.8864,4078703.55751748,4078773.5054
152,82,"1","1",861.395240353,2.66561122765846e-005,2.66561122765846e-005,757304.166,756873.80825798,756443.2483,4077546.3883,4077558.82164592,4077547.933
153,83,"1","1",2458.8524861,0.0299080099952114,0.0299080099952114,748140.1118,749038.218988181,749837.2512,4077564.5561,4078377.689043,4079303.401
154,84,"1","1",1342.51645546,0.0092446306791948,0.0092446306791948,748690.0743,749341.016807481,749885.7409,4077927.9299,4078081.83957478,4078465.1866
155,85,"0","1",671.353336381,0.00664254129047189,0.00664254129047189,750505.2656,750768.970514863,751051.7252,4078988.1621,4079193.29996032,4079374.0919
156,86,"1","1",2782.95222996,0.0290482402748834,0.0290482402748834,753414.1708,752259.961018872,751207.215,4078089.5857,4078866.70295113,4079776.0095
157,87,"1","1",2073.50382045,0.0303923328714317,0.0303923328714317,753390.0392,752852.592352288,752317.6723,4078901.0435,4079778.10371969,4080665.9848
158,88,"1","1",2003.88785785,0.00100154458432391,0.00100154458432391,753625.38,752624.674188371,751623.0609,4077598.5672,4077648.21934609,4077656.6721
159,89,"2","1",4055.22358921,0.0388693423528108,0.0388693423528108,753303.949,751619.11758459,749935.4777,4078043.826,4079171.79478504,4080300.8544
160,90,"0","1",2162.6530787,0.00319194222302991,0.00319194222302991,748525.4494,749603.234207474,750677.3226,4077378.3717,4077465.37580985,4077563.8321
161,91,"0","1",2134.71552422,-0.0158056751071275,179.984194324893,748379.0627,749313.015025916,750297.3938,4078663.5262,4078157.12405788,4077745.0837
162,92,"0","1",1603.47240543,-0.00904777448933725,179.990952225511,751159.9136,751931.787671996,752668.6435,4077415.6076,4077200.75224149,4076890.43
163,93,"1","1",3318.69099386,-0.0314982581622287,179.968501741838,748263.557,749704.629502623,751008.9358,4076701.042,4075889.7969958,4074872.2443
164,94,"1","1",2452.15826889,-0.0291963767675286,179.970803623232,748393.966,749262.640534699,750160.1279,4076602.3868,4075740.38773656,4074907.2856
165,95,"0","1",1375.66959444,-0.0225760799541912,179.977423920046,749282.5023,749511.240118995,749700.8683,4074428.0461,4073779.3647178,4073118.3652
166,96,"1","1",4110.51888609,-0.0691072097444782,179.930892790256,747931.5795,748397.936445366,748808.3846,4076689.6803,4074690.76861257,4072679.5391
167,97,"0","1",1113.68076058,-0.0179280502057773,179.982071949794,747897.6428,747710.015170869,747579.8083,4076674.9331,4076173.61298896,4075633.6728
168,98,"0","1",182.596935791,-0.00293866215488961,179.997061337845,747710.7965,747749.487050663,747768.8968,4076704.4868,4076622.07793377,4076533.7537
169,99,"1","1",839.154633746,-0.00926287796590159,179.990737122034,747644.7471,747311.982008189,747012.0396,4076679.1064,4076428.67936807,4076140.996
170,100,"1","1",526.28830102,-0.00882889844205165,179.991171101558,747456.0119,747476.58731839,747431.0453,4077048.4548,4076786.11991543,4076535.4658
171,101,"1","1",1672.4043433,-0.0165815711147324,179.983418428885,745317.0065,744599.46165718,743960.132,4075408.831,4074981.53598962,4074445.3712
172,102,"1","1",2629.13517285,0.0173824431357232,0.0173824431357232,746554.3553,745294.907843414,744168.934,4077375.8562,4077751.37328085,4078386.6704
173,103,"1","1",819.954151934,-0.000660537044003623,179.999339462956,744831.5329,744422.863339204,744014.4385,4077883.433,4077875.29312384,4077845.0082
174,104,"1","1",2061.31280726,0.0262967432514033,0.0262967432514033,746569.7739,745884.731667826,745200.1632,4078052.1817,4078811.95525581,4079581.9169
175,105,"1","1",1242.54410919,0.0162774333434137,0.0162774333434137,746257.1166,745927.353979497,745475.4452,4078656.801,4079177.93482044,4079603.7875
176,106,"1","1",2799.8638275,0.0299003003137767,0.0299003003137767,742698.0436,743835.674181985,744879.3006,4078248.6745,4079059.35665481,4079990.2696
177,107,"1","1",1598.9222165,0.017729436288469,0.017729436288469,745315.6003,745922.572366016,746536.5697,4080348.9304,4080869.23139389,4081381.2327
178,108,"0","1",800.710591167,0.0107862456176569,0.0107862456176569,744782.2185,744534.595802592,744288.8097,4080152.3113,4080464.30352515,4080780.3313
179,109,"0","1",491.353127319,-0.00614268259516011,179.993857317405,744382.1076,744550.5693,744719.031,4080675.5607,4080496.7378,4080317.9149
180,110,"1","1",891.982433937,0.0104918893428294,0.0104918893428294,743969.3751,743649.136686758,743322.5555,4080989.9247,4081297.37358483,4081601.1052
181,111,"1","1",1641.0377432,-0.0280793644641502,179.971920635536,742114.6821,742096.347841397,742132.0069,4082379.8213,4081562.92566804,4080743.6347
182,112,"1","1",369.789216035,-0.00607986435729639,179.993920135643,742137.8685,742180.138368719,742240.8801,4082218.0621,4082038.3039514,4081863.6716
183,113,"1","1",2508.36907356,-0.0416749283352115,179.958325071665,742613.8572,742933.109792042,743224.8491,4080864.0795,4079651.25964109,4078437.7185
184,114,"0","1",768.86347308,-0.0125975109335047,179.987402489066,743364.2318,743481.684536109,743595.0334,4078101.0553,4077735.06467786,4077368.0144
185,115,"1","1",4346.73941499,0.0161942924486754,0.0161942924486754,747107.2488,745020.053860619,742882.4549,4082029.9923,4082614.65274351,4082972.8538
186,116,"1","1",1212.30135948,0.0174927302629098,0.0174927302629098,747182.6764,746911.079250835,746545.1222,4082267.0764,4082803.663845,4083285.6078
187,117,"1","1",503.527691283,0.00194533478405502,0.00194533478405502,747034.8645,746790.83278203,746545.7018,4082602.6302,4082658.47553124,4082715.8849
188,118,"1","1",1462.62985425,0.02067627181452,0.02067627181452,742594.7214,742865.939779447,743351.3243,4083407.4842,4084066.86497667,4084613.5153
189,119,"1","1",391.970703018,0.00488458583959342,0.00488458583959342,742467.9172,742615.978564048,742730.5678,4083478.8327,4083607.23865968,4083763.6852
190,120,"1","1",1470.30969272,0.024572297756929,0.024572297756929,742400.3438,742568.501492862,742723.1234,4083498.2984,4084213.46485962,4084931.8016
191,122,"2","1",1937.80830854,-0.0230249037366936,179.976975096263,745197.447,745880.545258098,746594.5053,4081225.6268,4080538.80985355,4079885.5477
192,123,"0","1",3211.89372426,-0.0506535761846156,179.949346423815,741535.2001,741060.691529102,740383.982,4082549.6943,4081051.1528134,4079598.6062
193,124,"1","1",4445.93152979,-0.0718114399231471,179.928188560077,741356.1271,740542.819437003,739875.0824,4080334.4667,4078273.69498586,4076154.8077
194,125,"0","1",988.708938717,0.0101242491418037,0.0101242491418037,740291.3222,740686.954121971,741084.9685,4076450.72,4076747.1205597,4077040.3285
195,126,"1","1",5163.39129658,-0.0134462063140447,179.986553793686,748707.6958,751244.128076425,753792.3504,4081844.7683,4081401.10864584,4081062.7293
196,127,"1","1",2298.78031255,0.0286951007092096,0.0286951007092096,750439.8393,751224.030754083,752015.9676,4079951.131,4080787.74050582,4081619.4658
197,128,"0","1",212.306737705,0.00231941329217799,0.00231941329217799,752323.6377,752405.596590206,752486.9362,4081871.2295,4081937.8111551,4082006.0197
198,129,"0","1",2160.43167705,-0.0261745665098281,179.97382543349,750078.2651,750844.045312414,751614.9516,4074286.9673,4073525.49478869,4072769.0545
199,130,"0","1",3171.83826592,0.0368671263949033,0.0368671263949033,751288.8096,752442.004942029,753606.2954,4075358.3358,4076442.7707617,4077498.5949
200,131,"0","1",1568.40082201,-0.0223770115525705,179.977622988447,753334.808,752957.495679727,752483.0122,4076173.5527,4075495.88226598,4074876.3162
201,132,"0","1",1165.89825515,0.0149188569709332,0.0149188569709332,752204.4348,752574.933561753,752981.4896,4073960.9555,4074410.77743266,4074826.1103
202,133,"0","1",1076.39055652,0.000200157143604642,0.000200157143604642,750102.6441,750640.826128832,751178.9157,4072669.6392,4072671.62597637,4072681.2463
203,134,"0","1",918.097947649,0.00555978482289012,0.00555978482289012,750133.7338,750574.256644304,750988.1888,4072787.9983,4072913.75755798,4073110.4485
204,135,"0","1",1608.94442257,-0.0176945784526248,179.982305421547,741475.1543,740815.670977315,740259.0703,4082233.1493,4081772.79678528,4081201.746
205,136,"1","1",2761.84446468,-0.0109379267805093,179.989062073219,741430.7811,740112.302203568,738754.0105,4082674.1666,4082267.62762625,4082036.4355
206,205,"1","1",1503.53898041,-0.0255335691846458,179.974466430815,764544.466,764418.591474562,764375.1323,4096742.4538,4096001.34829829,4095258.1383
207,206,"1","1",1744.02768564,0.000956534399972255,0.000956534399972255,765055.1128,765925.340933617,766796.0746,4093162.6341,4093207.16782752,4093218.1967
208,207,"1","1",870.115580248,-0.0129914836385627,179.987008516361,749193.9215,749410.505210764,749627.8391,4075563.8385,4075186.61268673,4074809.7745
209,208,"2","1",2835.49573319,-0.0467631812416242,179.953236818758,740161.0285,739954.435188077,739491.6313,4078662.1155,4077263.28892423,4075939.5476
210,209,"0","1",1368.52773539,-0.0218091236018696,179.978190876398,731289.5315,731527.903323321,731810.7618,4048182.0546,4047542.36107841,4046919.9896
211,210,"0","1",3347.4400171,-0.0457901413762135,179.954209858624,728265.338,729271.819174836,730307.9254,4048192.6379,4046855.47759999,4045541.5076
212,211,"2","1",2991.77012717,0.0447437755638384,0.0447437755638384,728664.8596,727935.035754219,727229.0598,4072507.8949,4073805.63249301,4075121.2309
213,212,"1","1",908.907116419,0.0128186725708159,0.0128186725708159,724434.1637,724625.284579312,724918.3521,4094129.6881,4094541.38978062,4094883.7522
214,213,"1","1",2562.4905499,0.00826146885027336,0.00826146885027336,754110.118,752841.542592888,751603.0596,4084232.9345,4084399.65999051,4084713.1736
215,214,"0","1",464.414897684,0.000281190949684093,0.000281190949684093,753505.8339,753737.8975,753969.9611,4083842.5457,4083850.7179,4083858.8901
216,215,"0","1",683.776324182,0.0064676566625807,0.0064676566625807,749299.7866,749585.132797907,749870.0379,4085045.1654,4085232.76484539,4085421.7532
217,216,"1","1",1239.25992085,-0.00875048857240576,179.991249511428,756978.2125,757526.210555731,758105.1619,4069572.0308,4069285.44936759,4069066.1927
218,217,"1","1",1895.9034526,0.0093994076988243,0.0093994076988243,724317.6091,725229.292756667,726129.3835,4093556.5175,4093813.01715313,4094109.3339
219,218,"1","1",1556.64407009,-0.00681044339430467,179.993189556606,724172.9394,724883.890917004,725654.939,4093212.9084,4092914.790796,4092812.4962
220,219,"1","1",2369.83126119,0.0179567255466603,0.0179567255466603,723685.4481,724751.855818375,725733.2896,4092497.9872,4092892.46386173,4093554.1175
221,220,"1","1",670.577504086,0.00106562126299822,0.00106562126299822,724558.4429,724890.084479424,725224.8836,4092770.8978,4092819.68137137,4092833.543
222,221,"1","1",1588.22882888,0.0267505084296432,0.0267505084296432,723745.8536,723842.306211969,723934.9011,4093423.9845,4094209.27498497,4094997.9698
223,222,"1","1",1304.22690243,-0.00468117326179062,179.995318826738,722417.0856,721773.57455485,721154.4255,4093044.2487,4092955.05264309,4092768.8846
224,223,"1","1",1004.31716174,-0.0155015545775773,179.984498445422,723644.6217,723833.650330824,724055.7907,4091934.7741,4091469.5615177,4091023.719
225,224,"1","1",122.83052122,-0.00179981151648646,179.998200188484,723733.4667,723765.253443105,723794.5867,4092486.7618,4092434.21242133,4092380.9437
226,225,"1","1",864.13254673,-0.0146294199979644,179.985370580002,723838.9925,723871.320533149,723920.0168,4092104.7945,4091673.94106351,4091244.9895
227,226,"1","1",892.544518834,-0.0127095875604423,179.98729041244,724338.233,724582.80985,724827.3867,4090671.4133,4090298.1291,4089924.8449
228,227,"1","1",611.592545835,-0.0098650808684706,179.990134919132,724300.4968,724398.3263,724496.1558,4090293.159,4090003.4337,4089713.7084
229,228,"0","0",1007.55594225,-0.0157429362816923,179.984257063718,722756.5894,722573.024757279,722359.1159,4089502.9902,4089034.25492344,4088578.1766
230,229,"0","0",1386.40290263,-0.0226223654236558,179.977377634576,723353.764,723185.136430193,722964.4497,4091602.3218,4090930.07939966,4090272.945
231,230,"1","1",1197.12958138,-0.0138152918317892,179.986184708168,722465.1421,722037.757340429,721587.6335,4092728.2174,4092309.14452335,4091915.7676
232,231,"1","1",1361.3777096,-0.0131533268201264,179.98684667318,720817.2845,720261.61174985,719697.1519,4091258.6072,4090865.45950283,4090485.0364
233,235,"0","0",2670.50850836,0.0413117236008088,0.0413117236008088,717783.9466,717354.714437276,716851.6107,4084742.2352,4085989.57717481,4087171.6504
234,237,"1","1",1006.54784029,0.0171240457616328,0.0171240457616328,721442.7416,721425.919013781,721416.516,4086897.8466,4087400.83928314,4087903.9842
235,238,"1","1",1071.09996981,0.0146745377512667,0.0146745377512667,724108.8145,723819.149872164,723478.3548,4082373.2657,4082820.48140265,4083233.6014
236,239,"1","1",1241.14444191,-0.00808920520588477,179.991910794794,724586.9777,725153.035660409,725732.7021,4084771.8124,4084518.89502295,4084297.4775
237,240,"1","1",1962.90925664,0.0309227661270923,0.0309227661270923,691558.4661,691996.851783741,692218.1617,4077111.777,4077984.31712605,4078939.9608
238,241,"1","1",3197.09234532,0.0116163509555315,0.0116163509555315,694106.1569,695678.958894104,697223.4497,4077110.1159,4077385.05819827,4077796.1373
239,242,"0","1",739.215159536,0.00450864445573031,0.00450864445573031,699168.3874,699513.434022813,699857.7491,4078303.474,4078435.0254697,4078569.4014
240,243,"1","1",2761.6256141,0.0436287379326738,0.0436287379326738,686265.8458,686738.220993099,687167.3586,4078196.4476,4079476.708314,4080781.2532
241,244,"1","1",662.886852564,0.011006093299602,0.011006093299602,686522.7764,686584.060920249,686635.8959,4079313.4997,4079637.98974429,4079965.3548
242,245,"1","1",2573.78144413,-0.000422088043728361,179.999577911956,680772.3608,682054.283811978,683335.8132,4082750.9464,4082833.74558723,4082725.8848
243,246,"0","1",930.506531844,-0.00367410768821142,179.996325892312,680735.6053,681194.843934643,681634.3834,4082482.9315,4082411.75292066,4082264.8075
244,247,"1","1",1035.82642584,0.00748147209887921,0.00748147209887921,681351.8913,681776.056257055,682270.94,4082945.6003,4083238.66660242,4083389.8259
245,248,"1","1",732.289622902,0.00469628187019346,0.00469628187019346,681641.7545,681949.42223047,682299.0554,4082789.4457,4082966.10729883,4083068.2456
246,249,"0","1",848.262346101,-0.00782446420582516,179.992175535794,680760.7988,681104.394841349,681468.5052,4082296.1532,4082048.0540518,4081831.6939
247,250,"0","1",748.986281075,-0.00976867561002131,179.99023132439,680855.0547,681128.496128093,681307.8601,4081980.9721,4081728.84096306,4081401.1941
248,251,"0","1",3219.93508203,-0.0295440156971465,179.970455984303,679607.728,678189.039609794,676959.2526,4082496.508,4081758.87567287,4080742.7454
249,252,"1","1",875.354071252,0.00352557443847578,0.00352557443847578,679479.6102,679058.291059288,678631.5357,4082658.6387,4082776.196353,4082868.059
250,253,"1","1",795.280479665,-0.0041489309224846,179.995851069078,676957.7775,677332.442887415,677705.7281,4083237.6628,4083126.53825795,4082991.0234
251,254,"0","1",1718.03653322,0.0275971998235195,0.0275971998235195,680050.5053,679966.126333936,679655.0572,4083262.6105,4084102.35436893,4084902.5985
252,255,"1","1",1114.30919818,0.0166713456198721,0.0166713456198721,678584.6588,678376.541159951,678107.6849,4085099.8232,4085615.13314619,4086091.305
